"Index","Lokacija","Razina","Jedinica samouprave","Godina","Vrsta","Klasifikacija","Razred","Razred opis","Skupina","Skupina opis","Podskupina","Podskupina opis","Iznos"
"742","Grad Zagreb","21","županija","2008","rashod","funkcijska","08","Rekreacija, kultura i religija","086","Rashodi za rekreaciju, kulturu i religiju koji nisu drugdje svrstani","","","91058625"
"743","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","091","Predškolsko i osnovno obrazovanje","0911","Predškolsko obrazovanje","780899159"
"744","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","091","Predškolsko i osnovno obrazovanje","0912","Osnovno obrazovanje","244550337"
"745","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","092","Srednjoškolsko obrazovanje","0921","Niže srednjoškolsko obrazovanje","0"
"746","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","092","Srednjoškolsko obrazovanje","0922","Više srednjoškolsko obrazovanje","136168114"
"747","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","093","Poslije srednjoškolsko, ali ne visoko obrazovanje","","","0"
"748","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","094","Visoka naobrazba","0941","Prvi stupanj visoke naobrazbe","0"
"749","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","094","Visoka naobrazba","0942","Drugi stupanj visoke naobrazbe","0"
"750","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","095","Obrazovanje koje se ne može definirati po stupnju","","","0"
"751","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","096","Dodatne usluge u obrazovanju","","","0"
"752","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","097","Istraživanje i razvoj obrazovanja","","","0"
"753","Grad Zagreb","21","županija","2008","rashod","funkcijska","09","Obrazovanje","098","Usluge obrazovanja koje nisu drugdje svrstane","","","99120003"
"754","Grad Zagreb","21","županija","2008","rashod","funkcijska","10","Socijalna zaštita","101","Bolest i invaliditet","1011","Bolest","0"
"755","Grad Zagreb","21","županija","2008","rashod","funkcijska","10","Socijalna zaštita","101","Bolest i invaliditet","1012","Invaliditet","41770560"
"756","Grad Zagreb","21","županija","2008","rashod","funkcijska","10","Socijalna zaštita","102","Starost","","","184342300"
"757","Grad Zagreb","21","županija","2008","rashod","funkcijska","10","Socijalna zaštita","103","Sljednici","","","0"
"758","Grad Zagreb","21","županija","2008","rashod","funkcijska","10","Socijalna zaštita","104","Obitelj i djeca","","","73447178"
"759","Grad Zagreb","21","županija","2008","rashod","funkcijska","10","Socijalna zaštita","105","Nezaposlenost","","","0"
"760","Grad Zagreb","21","županija","2008","rashod","funkcijska","10","Socijalna zaštita","106","Stanovanje","","","0"
"761","Grad Zagreb","21","županija","2008","rashod","funkcijska","10","Socijalna zaštita","107","Socijalna pomoć stanovništvu koje nije obuhvaćeno redovnim socijalnim programima","","","0"
"762","Grad Zagreb","21","županija","2008","rashod","funkcijska","10","Socijalna zaštita","108","Istraživanje i razvoj socijalne zaštite","","","0"
"763","Grad Zagreb","21","županija","2008","rashod","funkcijska","10","Socijalna zaštita","109","Aktivnosti socijalne zaštite koje nisu drugdje svrstane","","","93195986"
"764","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","011","Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi","0111","Izvršna i zakonodavna tijela","1117582055"
"765","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","011","Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi","0112","Financijski i fiskalni poslovi","0"
"766","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","011","Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi","0113","Vanjski poslovi","0"
"767","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","012","Inozemna ekonomska pomoć","0121","Ekonomska pomoć zemljama u razvoju i zemljama u tranziciji","0"
"768","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","012","Inozemna ekonomska pomoć","0122","Ekonomska pomoć usmjerena preko međunarodnih agencija","0"
"769","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","013","Opće usluge","0131","Opće usluge vezane za službenike","0"
"770","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","013","Opće usluge","0132","Sveukupno planiranje i statističke usluge","0"
"771","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","013","Opće usluge","0133","Ostale opće usluge","0"
"772","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","014","Osnovna istraživanja","","","0"
"773","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","015","Istraživanje i razvoj: Opće javne usluge","","","0"
"774","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","016","Opće javne usluge koje nisu drugdje svrstane","","","0"
"775","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","017","Transakcije vezane za javni dug","","","27832068"
"776","Grad Zagreb","21","županija","2009","rashod","funkcijska","01","Opće javne usluge","018","Prijenosi općeg karaktera između različitih državnih razina","","","0"
"777","Grad Zagreb","21","županija","2009","rashod","funkcijska","02","Obrana","021","Vojna obrana","","","0"
"778","Grad Zagreb","21","županija","2009","rashod","funkcijska","02","Obrana","022","Civilna obrana","","","0"
"779","Grad Zagreb","21","županija","2009","rashod","funkcijska","02","Obrana","023","Inozemna vojna pomoć","","","0"
"780","Grad Zagreb","21","županija","2009","rashod","funkcijska","02","Obrana","024","Istraživanje i razvoj obrane","","","0"
"781","Grad Zagreb","21","županija","2009","rashod","funkcijska","02","Obrana","025","Rashodi za obranu koji nisu drugdje svrstani","","","0"
"782","Grad Zagreb","21","županija","2009","rashod","funkcijska","03","Javni red i sigurnost","031","Usluge policije","","","0"
"783","Grad Zagreb","21","županija","2009","rashod","funkcijska","03","Javni red i sigurnost","032","Usluge protupožarne zaštite","","","88744060"
"784","Grad Zagreb","21","županija","2009","rashod","funkcijska","03","Javni red i sigurnost","033","Sudovi","","","4334"
"785","Grad Zagreb","21","županija","2009","rashod","funkcijska","03","Javni red i sigurnost","034","Zatvori","","","0"
"786","Grad Zagreb","21","županija","2009","rashod","funkcijska","03","Javni red i sigurnost","035","Istraživanje i razvoj: Javni red i sigurnost","","","0"
"787","Grad Zagreb","21","županija","2009","rashod","funkcijska","03","Javni red i sigurnost","036","Rashodi za javni red i sigurnost koji nisu drugdje svrstani","","","3614723"
"788","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","041","Opći ekonomski, trgovački i poslovi vezani uz rad","0411","Opći ekonomski i trgovački poslovi","0"
"789","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","041","Opći ekonomski, trgovački i poslovi vezani uz rad","0412","Opći poslovi vezani uz rad","0"
"790","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","042","Poljoprivreda, šumarstvo, ribarstvo i lov","0421","Poljoprivreda","55233929"
"791","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","042","Poljoprivreda, šumarstvo, ribarstvo i lov","0422","Šumarstvo","0"
"792","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","042","Poljoprivreda, šumarstvo, ribarstvo i lov","0423","Ribarstvo i lov","0"
"793","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0431","Ugljen i ostala kruta mineralna goriva","0"
"794","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0432","Nafta i prirodni plin","0"
"795","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0433","Nuklearno gorivo","0"
"796","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0434","Ostala goriva","0"
"797","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0435","Električna energija","0"
"798","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0436","Ostale vrste energije","1707445"
"799","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","044","Rudarstvo, proizvodnja i građevinarstvo","0441","Rudarstvo, mineralni resursi i ostala mineralna goriva","0"
"800","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","044","Rudarstvo, proizvodnja i građevinarstvo","0442","Proizvodnja","0"
"801","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","044","Rudarstvo, proizvodnja i građevinarstvo","0443","Građevinarstvo","0"
"802","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","045","Promet","0451","Cestovni promet","1138234422"
"803","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","045","Promet","0452","Promet vodnim potovima","0"
"804","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","045","Promet","0453","Željeznički promet","100000000"
"805","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","045","Promet","0454","Zračni promet","0"
"806","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","045","Promet","0455","Promet cjevovodima i ostali promet","348090"
"807","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","046","Komunikacije","","","0"
"808","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","047","Ostale industrije","0471","Distribucija i skladištenje","0"
"809","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","047","Ostale industrije","0472","Hoteli i restorani","0"
"810","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","047","Ostale industrije","0473","Turizam","0"
"811","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","047","Ostale industrije","0474","Višenamjenski razvojni projekti","0"
"812","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0481","Istraživanje i razvoj: Opći ekonomski, trgovački i poslovi vezani uz rad","0"
"813","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0482","Istraživanje i razvoj: Poljoprivreda, šumarstvo, ribarstvo i lov","0"
"814","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0483","Istraživanje i razvoj: Gorivo i energija","0"
"815","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0484","Istraživanje i razvoj: Rudarstvo, proizvodnja i građevinarstvo","0"
"816","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0485","Istraživanje i razvoj: Promet","0"
"817","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0486","Istraživanje i razvoj: Komunikacije","0"
"818","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0487","Istraživanje i razvoj: Ostale industrije","0"
"819","Grad Zagreb","21","županija","2009","rashod","funkcijska","04","Ekonomski poslovi","049","Ekonomski poslovi koji nisu drugdje svrstani","","","19460652"
"820","Grad Zagreb","21","županija","2009","rashod","funkcijska","05","Zaštita okoliša","051","Gospodarenje otpadom","","","0"
"821","Grad Zagreb","21","županija","2009","rashod","funkcijska","05","Zaštita okoliša","052","Gospodarenje otpadnim vodama","","","17388058"
"822","Grad Zagreb","21","županija","2009","rashod","funkcijska","05","Zaštita okoliša","053","Smanjenje zagađivanja","","","0"
"823","Grad Zagreb","21","županija","2009","rashod","funkcijska","05","Zaštita okoliša","054","Zaštita bioraznolikosti i krajolika","","","19999992"
"824","Grad Zagreb","21","županija","2009","rashod","funkcijska","05","Zaštita okoliša","055","Istraživanje i razvoj: Zaštita okoliša","","","785484"
"825","Grad Zagreb","21","županija","2009","rashod","funkcijska","05","Zaštita okoliša","056","Poslovi i usluge zaštite okoliša koji nisu drugdje svrstani","","","25425620"
"826","Grad Zagreb","21","županija","2009","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","061","Razvoj stanovanja","","","544894"
"827","Grad Zagreb","21","županija","2009","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","062","Razvoj zajednice","","","226078437"
"828","Grad Zagreb","21","županija","2009","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","063","Opskrba vodom","","","0"
"829","Grad Zagreb","21","županija","2009","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","064","Ulična rasvjeta","","","175322878"
"830","Grad Zagreb","21","županija","2009","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","065","Istraživanje i razvoj stanovanja i komunalnih pogodnosti","","","0"
"831","Grad Zagreb","21","županija","2009","rashod","funkcijska","06","Usluge unapređenja stanovanja i zajednice","066","Rashodi vezani za stanovanje i kom pogodnosti koji nisu drugdje svrstani","","","1438420952"
"832","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","071","Medicinski proizvodi, pribor i oprema","0711","Farmaceutski proizvodi","0"
"833","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","071","Medicinski proizvodi, pribor i oprema","0712","Ostali medicinski proizvodi","0"
"834","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","071","Medicinski proizvodi, pribor i oprema","0713","Terapeutski pribor i oprema","0"
"835","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","072","Službe za vanjske pacijente","0721","Opće medicinske usluge","0"
"836","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","072","Službe za vanjske pacijente","0722","Specijalističke medicinske usluge","0"
"837","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","072","Službe za vanjske pacijente","0723","Zubarske usluge","1011308"
"838","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","072","Službe za vanjske pacijente","0724","Paramedicinske usluge","0"
"839","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","073","Bolničke službe","0731","Usluge općih bolnica","0"
"840","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","073","Bolničke službe","0732","Usluge specijalističkih bolnica","2832981"
"841","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","073","Bolničke službe","0733","Usluge medicinskih centara i centara za majčinstvo","0"
"842","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","073","Bolničke službe","0734","Usluge centara za njegu i oporavak","0"
"843","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","074","Službe javnog zdravstva","","","45945382"
"844","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","075","Istraživanje i razvoj zdravstva","","","0"
"845","Grad Zagreb","21","županija","2009","rashod","funkcijska","07","Zdravstvo","076","Poslovi i usluge zdravstva koji nisu drugdje svrstani","","","103372850"
"846","Grad Zagreb","21","županija","2009","rashod","funkcijska","08","Rekreacija, kultura i religija","081","Službe rekreacije i sporta","","","317106540"
"847","Grad Zagreb","21","županija","2009","rashod","funkcijska","08","Rekreacija, kultura i religija","082","Službe kulture","","","666745956"
"848","Grad Zagreb","21","županija","2009","rashod","funkcijska","08","Rekreacija, kultura i religija","083","Službe emitiranja i izdavanja","","","6723200"
"849","Grad Zagreb","21","županija","2009","rashod","funkcijska","08","Rekreacija, kultura i religija","084","Religijske i druge službe zajednice","","","10752019"
"850","Grad Zagreb","21","županija","2009","rashod","funkcijska","08","Rekreacija, kultura i religija","085","Istraživanje i razvoj rekreacije, kulture i religije","","","0"
"851","Grad Zagreb","21","županija","2009","rashod","funkcijska","08","Rekreacija, kultura i religija","086","Rashodi za rekreaciju, kulturu i religiju koji nisu drugdje svrstani","","","104259874"
"852","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","091","Predškolsko i osnovno obrazovanje","0911","Predškolsko obrazovanje","825276164"
"853","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","091","Predškolsko i osnovno obrazovanje","0912","Osnovno obrazovanje","250569516"
"854","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","092","Srednjoškolsko obrazovanje","0921","Niže srednjoškolsko obrazovanje","0"
"855","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","092","Srednjoškolsko obrazovanje","0922","Više srednjoškolsko obrazovanje","134255102"
"856","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","093","Poslije srednjoškolsko, ali ne visoko obrazovanje","","","0"
"857","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","094","Visoka naobrazba","0941","Prvi stupanj visoke naobrazbe","7136149"
"858","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","094","Visoka naobrazba","0942","Drugi stupanj visoke naobrazbe","0"
"859","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","095","Obrazovanje koje se ne može definirati po stupnju","","","62285767"
"860","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","096","Dodatne usluge u obrazovanju","","","0"
"861","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","097","Istraživanje i razvoj obrazovanja","","","0"
"862","Grad Zagreb","21","županija","2009","rashod","funkcijska","09","Obrazovanje","098","Usluge obrazovanja koje nisu drugdje svrstane","","","72506520"
"863","Grad Zagreb","21","županija","2009","rashod","funkcijska","10","Socijalna zaštita","101","Bolest i invaliditet","1011","Bolest","0"
"864","Grad Zagreb","21","županija","2009","rashod","funkcijska","10","Socijalna zaštita","101","Bolest i invaliditet","1012","Invaliditet","51413809"
"865","Grad Zagreb","21","županija","2009","rashod","funkcijska","10","Socijalna zaštita","102","Starost","","","190407345"
"866","Grad Zagreb","21","županija","2009","rashod","funkcijska","10","Socijalna zaštita","103","Sljednici","","","0"
"867","Grad Zagreb","21","županija","2009","rashod","funkcijska","10","Socijalna zaštita","104","Obitelj i djeca","","","77705488"
"868","Grad Zagreb","21","županija","2009","rashod","funkcijska","10","Socijalna zaštita","105","Nezaposlenost","","","0"
"869","Grad Zagreb","21","županija","2009","rashod","funkcijska","10","Socijalna zaštita","106","Stanovanje","","","0"
"870","Grad Zagreb","21","županija","2009","rashod","funkcijska","10","Socijalna zaštita","107","Socijalna pomoć stanovništvu koje nije obuhvaćeno redovnim socijalnim programima","","","740680"
"871","Grad Zagreb","21","županija","2009","rashod","funkcijska","10","Socijalna zaštita","108","Istraživanje i razvoj socijalne zaštite","","","0"
"872","Grad Zagreb","21","županija","2009","rashod","funkcijska","10","Socijalna zaštita","109","Aktivnosti socijalne zaštite koje nisu drugdje svrstane","","","100306475"
"873","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","011","Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi","0111","Izvršna i zakonodavna tijela","801761962"
"874","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","011","Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi","0112","Financijski i fiskalni poslovi","0"
"875","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","011","Izvršna i zakonodavna tijela, financijski i fiskalni poslovi, vanjski poslovi","0113","Vanjski poslovi","322626"
"876","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","012","Inozemna ekonomska pomoć","0121","Ekonomska pomoć zemljama u razvoju i zemljama u tranziciji","0"
"877","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","012","Inozemna ekonomska pomoć","0122","Ekonomska pomoć usmjerena preko međunarodnih agencija","0"
"878","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","013","Opće usluge","0131","Opće usluge vezane za službenike","0"
"879","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","013","Opće usluge","0132","Sveukupno planiranje i statističke usluge","0"
"880","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","013","Opće usluge","0133","Ostale opće usluge","0"
"881","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","014","Osnovna istraživanja","","","0"
"882","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","015","Istraživanje i razvoj: Opće javne usluge","","","0"
"883","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","016","Opće javne usluge koje nisu drugdje svrstane","","","0"
"884","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","017","Transakcije vezane za javni dug","","","12387686"
"885","Grad Zagreb","21","županija","2010","rashod","funkcijska","01","Opće javne usluge","018","Prijenosi općeg karaktera između različitih državnih razina","","","0"
"886","Grad Zagreb","21","županija","2010","rashod","funkcijska","02","Obrana","021","Vojna obrana","","","0"
"887","Grad Zagreb","21","županija","2010","rashod","funkcijska","02","Obrana","022","Civilna obrana","","","0"
"888","Grad Zagreb","21","županija","2010","rashod","funkcijska","02","Obrana","023","Inozemna vojna pomoć","","","0"
"889","Grad Zagreb","21","županija","2010","rashod","funkcijska","02","Obrana","024","Istraživanje i razvoj obrane","","","0"
"890","Grad Zagreb","21","županija","2010","rashod","funkcijska","02","Obrana","025","Rashodi za obranu koji nisu drugdje svrstani","","","0"
"891","Grad Zagreb","21","županija","2010","rashod","funkcijska","03","Javni red i sigurnost","031","Usluge policije","","","0"
"892","Grad Zagreb","21","županija","2010","rashod","funkcijska","03","Javni red i sigurnost","032","Usluge protupožarne zaštite","","","96056301"
"893","Grad Zagreb","21","županija","2010","rashod","funkcijska","03","Javni red i sigurnost","033","Sudovi","","","4426"
"894","Grad Zagreb","21","županija","2010","rashod","funkcijska","03","Javni red i sigurnost","034","Zatvori","","","0"
"895","Grad Zagreb","21","županija","2010","rashod","funkcijska","03","Javni red i sigurnost","035","Istraživanje i razvoj: Javni red i sigurnost","","","0"
"896","Grad Zagreb","21","županija","2010","rashod","funkcijska","03","Javni red i sigurnost","036","Rashodi za javni red i sigurnost koji nisu drugdje svrstani","","","710000"
"897","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","041","Opći ekonomski, trgovački i poslovi vezani uz rad","0411","Opći ekonomski i trgovački poslovi","0"
"898","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","041","Opći ekonomski, trgovački i poslovi vezani uz rad","0412","Opći poslovi vezani uz rad","0"
"899","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","042","Poljoprivreda, šumarstvo, ribarstvo i lov","0421","Poljoprivreda","47694103"
"900","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","042","Poljoprivreda, šumarstvo, ribarstvo i lov","0422","Šumarstvo","0"
"901","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","042","Poljoprivreda, šumarstvo, ribarstvo i lov","0423","Ribarstvo i lov","0"
"902","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0431","Ugljen i ostala kruta mineralna goriva","0"
"903","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0432","Nafta i prirodni plin","0"
"904","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0433","Nuklearno gorivo","0"
"905","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0434","Ostala goriva","0"
"906","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0435","Električna energija","0"
"907","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","043","Gorivo i energija","0436","Ostale vrste energije","2100526"
"908","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","044","Rudarstvo, proizvodnja i građevinarstvo","0441","Rudarstvo, mineralni resursi i ostala mineralna goriva","0"
"909","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","044","Rudarstvo, proizvodnja i građevinarstvo","0442","Proizvodnja","0"
"910","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","044","Rudarstvo, proizvodnja i građevinarstvo","0443","Građevinarstvo","0"
"911","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","045","Promet","0451","Cestovni promet","995955850"
"912","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","045","Promet","0452","Promet vodnim potovima","0"
"913","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","045","Promet","0453","Željeznički promet","86846832"
"914","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","045","Promet","0454","Zračni promet","0"
"915","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","045","Promet","0455","Promet cjevovodima i ostali promet","939713"
"916","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","046","Komunikacije","","","0"
"917","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","047","Ostale industrije","0471","Distribucija i skladištenje","0"
"918","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","047","Ostale industrije","0472","Hoteli i restorani","0"
"919","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","047","Ostale industrije","0473","Turizam","0"
"920","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","047","Ostale industrije","0474","Višenamjenski razvojni projekti","0"
"921","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0481","Istraživanje i razvoj: Opći ekonomski, trgovački i poslovi vezani uz rad","0"
"922","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0482","Istraživanje i razvoj: Poljoprivreda, šumarstvo, ribarstvo i lov","0"
"923","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0483","Istraživanje i razvoj: Gorivo i energija","0"
"924","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0484","Istraživanje i razvoj: Rudarstvo, proizvodnja i građevinarstvo","0"
"925","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0485","Istraživanje i razvoj: Promet","0"
"926","Grad Zagreb","21","županija","2010","rashod","funkcijska","04","Ekonomski poslovi","048","Istraživanje i razvoj: Ekonomski poslovi","0486","Istraživanje i razvoj: Komunikacije","0"
