"Index","Lokacija","Tijelo samouprave","Godina","Vrsta","Klasifikacija","Razred","Razred opis","Skupina","Skupina opis","Podskupina","Podskupina opis","Iznos"
"12011800859","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","51","Izdaci za dane zajmove","5166","Dani zajmovi inozemnim obrtnicima","5166","Dani zajmovi inozemnim obrtnicima","0"
"12011800860","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","51","Izdaci za dane zajmove","517","Dani zajmovi drugim razinama vlasti","5171","Dani zajmovi državnom proračunu","0"
"12011800861","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","51","Izdaci za dane zajmove","517","Dani zajmovi drugim razinama vlasti","5172","Dani zajmovi županijskim proračunima","0"
"12011800862","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","51","Izdaci za dane zajmove","517","Dani zajmovi drugim razinama vlasti","5173","Dani zajmovi gradskim proračunima","0"
"12011800863","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","51","Izdaci za dane zajmove","517","Dani zajmovi drugim razinama vlasti","5174","Dani zajmovi općinskim proračunima","0"
"12011800864","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","51","Izdaci za dane zajmove","517","Dani zajmovi drugim razinama vlasti","5175","Dani zajmovi HZMO-u, HZZ-u i HZZO-u","0"
"12011800865","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","51","Izdaci za dane zajmove","517","Dani zajmovi drugim razinama vlasti","5176","Dani zajmovi ostalim izvanproračunskim korisnicima državnog proračuna","0"
"12011800866","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","51","Izdaci za dane zajmove","517","Dani zajmovi drugim razinama vlasti","5177","Dani zajmovi izvanproračunskim korisnicima županijskih, gradskih i općinskih proračuna","0"
"12011800867","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","521","Izdaci za komercijalne i blagajničke zapise (AOP 528+529)","521","Izdaci za komercijalne i blagajničke zapise (AOP 528+529)","0"
"12011800868","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","5211","Komercijalni i blagajnički zapisi - tuzemni","5211","Komercijalni i blagajnički zapisi - tuzemni","0"
"12011800869","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","5212","Komercijalni i blagajnički zapisi - inozemni","5212","Komercijalni i blagajnički zapisi - inozemni","0"
"12011800870","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","522","Izdaci za obveznice (AOP 531+532)","522","Izdaci za obveznice (AOP 531+532)","0"
"12011800871","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","5221","Obveznice - tuzemne","5221","Obveznice - tuzemne","0"
"12011800872","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","5222","Obveznice - inozemne","5222","Obveznice - inozemne","0"
"12011800873","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","523","Izdaci za opcije i druge financijske derivate (AOP 534+535)","523","Izdaci za opcije i druge financijske derivate (AOP 534+535)","0"
"12011800874","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","5231","Opcije i drugi financijski derivati - tuzemni","5231","Opcije i drugi financijski derivati - tuzemni","0"
"12011800875","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","5232","Opcije i drugi financijski derivati - inozemni","5232","Opcije i drugi financijski derivati - inozemni","0"
"12011800876","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","524","Izdaci za ostale vrijednosne papire","5241","Ostali tuzemni vrijednosni papiri","0"
"12011800877","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","52","Izdaci za ulaganja u vrijednosne papire","524","Izdaci za ostale vrijednosne papire","5242","Ostali inozemni vrijednosni papiri","0"
"12011800878","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","53","Izdaci za dionice i udjele u glavnici","531","Dionice i udjeli u glavnici kreditnih i ostalih financijskih institucija u javnom sektoru","5312","Dionice i udjeli u glavnici kreditnih institucija u javnom sektoru","0"
"12011800879","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","53","Izdaci za dionice i udjele u glavnici","5313","Dionice i udjeli u glavnici osiguravajućih društava u javnom sektoru","5313","Dionice i udjeli u glavnici osiguravajućih društava u javnom sektoru","0"
"12011800880","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","53","Izdaci za dionice i udjele u glavnici","5314","Dionice i udjeli u glavnici ostalih financijskih institucija u javnom sektoru","5314","Dionice i udjeli u glavnici ostalih financijskih institucija u javnom sektoru","0"
"12011800881","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","53","Izdaci za dionice i udjele u glavnici","532","Dionice i udjeli u glavnici trgovačkih društava u javnom sektoru","5321","Dionice i udjeli u glavnici trgovačkih društava u javnom sektoru","2600"
12011800882,"Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","53","Izdaci za dionice i udjele u glavnici","533","Dionice i udjeli u glavnici kreditnih i ostalih financijskih institucija izvan javnog sektora",,,
(AOP 547+548);533;Dionice i udjeli u glavnici kreditnih i ostalih financijskih institucija izvan javnog sektora,,,,,,,,,,,,
(AOP 547+548);0,,,,,,,,,,,,
"12011800883","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","53","Izdaci za dionice i udjele u glavnici","5331","Dionice i udjeli u glavnici tuzemnih kreditnih i ostalih financijskih institucija izvan javnog sektora","5331","Dionice i udjeli u glavnici tuzemnih kreditnih i ostalih financijskih institucija izvan javnog sektora","0"
"12011800884","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","53","Izdaci za dionice i udjele u glavnici","5332","Dionice i udjeli u glavnici inozemnih kreditnih i ostalih financijskih institucija","5332","Dionice i udjeli u glavnici inozemnih kreditnih i ostalih financijskih institucija","0"
"12011800885","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","53","Izdaci za dionice i udjele u glavnici","534","Dionice i udjeli u glavnici trgovačkih društava izvan javnog sektora","5341","Dionice i udjeli u glavnici tuzemnih trgovačkih društava izvan javnog sektora","0"
"12011800886","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","53","Izdaci za dionice i udjele u glavnici","534","Dionice i udjeli u glavnici trgovačkih društava izvan javnog sektora","5342","Dionice i udjeli u glavnici inozemnih trgovačkih društava","0"
"12011800887","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","541","Otplata glavnice primljenih kredita i zajmova od međunarodnih organizacija, institucija i tijela EU te inozemnih vlada","5413","Otplata glavnice primljenih zajmova od međunarodnih organizacija","0"
"12011800888","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","541","Otplata glavnice primljenih kredita i zajmova od međunarodnih organizacija, institucija i tijela EU te inozemnih vlada","5414","Otplata glavnice primljenih kredita i zajmova od institucija i tijela EU","0"
"12011800889","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","541","Otplata glavnice primljenih kredita i zajmova od međunarodnih organizacija, institucija i tijela EU te inozemnih vlada","5415","Otplata glavnice primljenih zajmova od inozemnih vlada u EU","0"
"12011800890","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","541","Otplata glavnice primljenih kredita i zajmova od međunarodnih organizacija, institucija i tijela EU te inozemnih vlada","5416","Otplata glavnice primljenih zajmova od inozemnih vlada izvan EU","0"
"12011800891","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","542","Otplata glavnice primljenih kredita i zajmova od kreditnih i ostalih financijskih institucija u javnom sektoru","5422","Otplata glavnice primljenih kredita od kreditnih institucija u javnom sektoru","0"
"12011800892","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","542","Otplata glavnice primljenih kredita i zajmova od kreditnih i ostalih financijskih institucija u javnom sektoru","5423","Otplata glavnice primljenih zajmova od osiguravajućih društava u javnom sektoru","0"
"12011800893","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","542","Otplata glavnice primljenih kredita i zajmova od kreditnih i ostalih financijskih institucija u javnom sektoru","5424","Otplata glavnice primljenih zajmova od ostalih financijskih institucija u javnom sektoru","0"
"12011800894","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","543","Otplata glavnice primljenih zajmova od trgovačkih društava u javnom sektoru","5431","Otplata glavnice primljenih zajmova od trgovačkih društava u javnom sektoru","0"
"12011800895","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","544","Otplata glavnice primljenih kredita i zajmova od kreditnih i ostalih financijskih institucija izvan javnog sektora","5443","Otplata glavnice primljenih kredita od tuzemnih kreditnih institucija izvan javnog sektora","175164330"
"12011800896","Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","544","Otplata glavnice primljenih kredita i zajmova od kreditnih i ostalih financijskih institucija izvan javnog sektora","5444","Otplata glavnice primljenih zajmova od tuzemnih osiguravajućih društava izvan javnog sektora","0"
12011800897,"Grad Zagreb","županija","2011","izdaci za financijsku imovinu i otplate zajmova","funkcijska","54","Izdaci za otplatu glavnice primljenih kredita i zajmova","544","Otplata glavnice primljenih kredita i zajmova od kreditnih i ostalih financijskih institucija izvan javnog sektora","5445","Otplata glavnice primljenih zajmova od ostalih tuzemnih financijskih institucija izvan",
